  id            u            v       length      demanda           CS           CA   oneway     status
 712   2477832000   2477831997    85.463299    56.884372     0.683706     0.256390    False  undefined
 713   2477832000   2477832008    62.231171    41.421068     0.497849     0.186694    False  undefined
 714   2477832001   2591412676   153.786609   102.360367     1.230293     0.461360    False  undefined
 715   2477832001   2477827208    16.350406    10.882830     0.130803     0.049051    False  undefined
 716   2477832001   2477827237   111.852796    74.449221     0.894822     0.335558    False  undefined
 717   2477832001   2477831999    33.636779    22.388640     0.269094     0.100910    False  undefined
 718   2477832003   2477827215    37.253660    24.796036     0.298029     0.111761     True  undefined
 719   2477832003   2477832006    13.939030     9.277819     0.111512     0.041817     True  undefined
 720   2477832005   5116482162   148.095410    98.572305     1.184763     0.444286     True  undefined
 721   2477832005   2477832003    18.435327    12.270553     0.147483     0.055306     True  undefined
 722   2477832006   2477832007    18.126702    12.065133     0.145014     0.054380     True  undefined
 723   2477832006   2477832018   223.483593   148.750679     1.787869     0.670451     True  undefined
 724   2477832007   2477827225   107.687291    71.676661     0.861498     0.323062     True  undefined
 725   2477832007   2477832005    14.346877     9.549281     0.114775     0.043041     True  undefined
 726   2477832008   2477831995    88.401405    58.839975     0.707211     0.265204    False  undefined
 727   2477832008   2477832000    62.231171    41.421068     0.497849     0.186694    False  undefined
 728   2477832008       -39028    48.204956    32.085218     0.385640     0.144615    False  undefined
 729   2477832009   2477827222    76.813384    51.126988     0.614507     0.230440     True  undefined
 730   2477832009   2477827165   222.520304   148.109515     1.780162     0.667561    False  undefined
 731   2477832010   2477831996   203.338931   135.342392     1.626711     0.610017    False  undefined
 732   2477832010   2477831997    85.688944    57.034561     0.685512     0.257067    False  undefined
 733   2477832010   2477832014   119.764500    79.715251     0.958116     0.359293    False  undefined
 734   2477832010   2477832015    81.919322    54.525501     0.655355     0.245758    False  undefined
 735   2477832011   2477832009    38.180571    25.412988     0.305445     0.114542     True  undefined
 736   2477832011   2477832012    15.337582    10.208695     0.122701     0.046013    False  undefined
 737   2477832012   2661660991    32.418747    21.577918     0.259350     0.097256    False  undefined
 738   2477832012   2477827231   115.712389    77.018166     0.925699     0.347137     True  undefined
 739   2477832012   2477832011    15.337582    10.208695     0.122701     0.046013    False  undefined
 740   2477832013   2477827229    20.615639    13.721770     0.164925     0.061847     True  undefined
 741   2477832013   2477831998   113.298110    75.411222     0.906385     0.339894    False  undefined
 742   2477832014   2591412698    86.011449    57.249221     0.688092     0.258034    False  undefined
 743   2477832014   2477832010   119.764500    79.715251     0.958116     0.359293    False  undefined
 744   2477832014       -39028    41.547676    27.654133     0.332381     0.124643    False  undefined
 745   2477832015   2477827223   202.366247   134.694974     1.618930     0.607099    False  undefined
 746   2477832015   2477832010    81.919322    54.525501     0.655355     0.245758    False  undefined
 747   2477832015   2591412698    93.577582    62.285238     0.748621     0.280733    False  undefined
 748   2477832016   2477827225    86.576482    57.625306     0.692612     0.259729    False  undefined
 749   2477832016   2477827332   124.581623    82.921528     0.996653     0.373745    False  undefined
 750   2477832016   2477832017   113.351554    75.446794     0.906812     0.340055    False  undefined
 751   2477832017   2661660991    46.716047    31.094201     0.373728     0.140148    False  undefined
 752   2477832017   2477827345   123.267069    82.046561     0.986137     0.369801    False  undefined
 753   2477832017   2477832016   113.351554    75.446794     0.906812     0.340055    False  undefined
 754   2477832018   2477805825   111.544608    74.244091     0.892357     0.334634    False  undefined
 755   2477832018   2477827436   244.084368   162.462556     1.952675     0.732253     True  undefined
 756   2477832018   2477832019    14.127847     9.403495     0.113023     0.042384    False  undefined
 757   2477832019   2477827332   110.215539    73.359463     0.881724     0.330647    False  undefined
 758   2477832019   2477832007   221.796925   147.628033     1.774375     0.665391     True  undefined
 759   2477832019   2477832018    14.127847     9.403495     0.113023     0.042384    False  undefined
 760       -39032   3185224646    17.242742     0.000000     0.137942     0.051728     True   passagem
 761       -39032   2477827280    27.476748     0.000000     0.219814     0.082430     True   passagem
 762       -39030   2477827248   140.218091     0.000000     1.121745     0.420654     True   passagem
 763       -39030       -39032    13.994848     0.000000     0.111959     0.041985     True   passagem
 764       -39028   2477832008    48.204956    32.085218     0.385640     0.144615    False  undefined
 765       -39028   2477832014    41.547676    27.654133     0.332381     0.124643    False  undefined
 766       -39026    267884969  3544.902800     0.000000    28.359222    10.634708    False   passagem
