  id            u            v           CA      demanda           CS       length   oneway     status
 204          103          100     0.405318   100.635895     1.080848   135.106000    False    servico
 205          146          103     0.166921    89.926553     0.445122    55.640263    False    servico
 206          109          105     0.025928    37.034159     0.069142     8.642775    False    servico
 207          109          147     0.300444     5.752631     0.801184   100.148017    False    servico
 208          109          148     0.186053    66.658520     0.496142    62.017765    False    servico
 209          147          109     0.300444    41.279025     0.801184   100.148017    False    servico
 210          106          104     0.172151    66.658520     0.459068    57.383502    False    servico
 211          106          149     0.119973    38.194459     0.319927    39.990924    False    servico
 212          106          150     0.017069    26.617959     0.045518     5.689793    False    servico
 213          149          106     0.119973     3.787126     0.319927    39.990924    False    servico
 214          151          152     0.050861     0.000000     0.135629    16.953618    False   passagem
 215          151          153     0.160221    11.284328     0.427255    53.406897     True    servico
 216          152          151     0.050861     0.000000     0.135629    16.953618    False   passagem
 217          152          154     0.455447    11.284328     1.214527   151.815826     True    servico
 218           95           93     0.150744   101.048614     0.401984    50.248025    False    servico
 219           95           91     0.472184    33.445085     1.259157   157.394586    False    servico
 220           95           92     0.065212   104.761837     0.173898    21.737312    False    servico
 221           92           87     0.413550    14.468355     1.102800   137.850007    False    servico
 222           92           93     0.153317    91.752965     0.408845    51.105605    False    servico
 223           92           95     0.065212    34.015890     0.173898    21.737312    False    servico
 224          155           94     0.473119    14.468355     1.261651   157.706371    False    servico
 225           94          155     0.473119   104.969360     1.261651   157.706371    False    servico
 226           94           96     0.346709   104.969360     0.924559   115.569819    False    servico
 227           94           90     1.982186    76.923272     5.285830   660.728722    False    servico
 228           72           32     0.123270   439.781037     0.328719    41.089937    False    servico
 229           72           78     0.219954    27.349462     0.586545    73.318125    False    servico
 230           72          140     0.132181    48.800544     0.352483    44.060372    False    servico
 231           78           34     0.129595    29.326583     0.345588    43.198438    False    servico
 232           78           72     0.219954    28.752881     0.586545    73.318125    False    servico
 233           78           40     0.229159    48.800544     0.611092    76.386455    False    servico
 234           78           39     0.123851    50.842825     0.330270    41.283707    False    servico
 235           40           33     0.114048    27.478435     0.304127    38.015921    False    servico
 236           40           78     0.229159    25.303397     0.611092    76.386455    False    servico
 237           40          156     0.214211    50.842825     0.571230    71.403690    False    servico
 238           40          133     0.126757    47.526296     0.338020    42.252454    False    servico
 239          156           40     0.214211    28.123233     0.571230    71.403690    False    servico
 240          156           41     0.046455    47.526296     0.123880    15.484956    False    servico
 241          156          157     0.128439    10.306786     0.342504    42.813038    False    servico
 242          158          159     0.181280    28.496358     0.483413    60.426608    False    servico
 243          158           56     0.169404    40.219950     0.451744    56.467991    False    servico
 244          158           41     0.146252    37.585095     0.390005    48.750615    False    servico
 245          159          158     0.181280    32.448410     0.483413    60.426608    False    servico
 246          159           49     0.087332    40.219950     0.232887    29.110832    False    servico
 247          159          160     0.163879    19.376170     0.437012    54.626494    False    servico
 248           49           48     0.080343    36.359395     0.214247    26.780880    False    servico
 249           49          159     0.087332    17.825354     0.232887    29.110832    False    servico
 250           49          134     0.134779    19.376170     0.359410    44.926231    False    servico
 251           56           54     0.144817    29.902899     0.386179    48.272403    False    servico
 252           56          158     0.169404    32.130112     0.451744    56.467991    False    servico
 253           56          160     0.131642    37.585095     0.351045    43.880611    False    servico
 254          160          159     0.163879    29.206935     0.437012    54.626494    False    servico
 255          160           56     0.131642    36.359395     0.351045    43.880611    False    servico
 256          160           50     0.088745    29.206935     0.236653    29.581643    False    servico
 257           50           48     0.084206    19.689542     0.224550    28.068797    False    servico
 258           50           55     0.133372    18.682591     0.355660    44.457463    False    servico
 259           50          160     0.088745    29.590887     0.236653    29.581643    False    servico
 260          128          127     0.118952    19.689542     0.317205    39.650633    False    servico
 261          128          161     0.063755    26.391461     0.170012    21.251546     True    servico
 262          162           97     0.055412    14.145029     0.147766    18.470737    False    servico
 263          162           81     0.681825    12.294122     1.818199   227.274869     True    servico
 264          162           99     0.229667   151.274153     0.612447    76.555832    False    servico
 265          163          164     0.687700    50.955562     1.833866   229.233234    False    servico
 266          163          165     0.410707   152.577641     1.095219   136.902381    False    servico
 267          163          166     0.519791    91.122225     1.386110   173.263791    False    servico
 268          167          168     0.078718   115.324380     0.209916    26.239473    False    servico
 269          168          167     0.078718    17.464993     0.209916    26.239473    False    servico
 270          168          169     0.349466    17.464993     0.931908   116.488509    False    servico
 271          168          170     0.498739    77.534752     1.329972   166.246482    False    servico
 272          171          172     0.125763   110.653658     0.335368    41.921062    False    servico
 273          171          173     0.298799    27.902659     0.796799    99.599822    False    servico
 274          171          174     0.223923    66.293641     0.597128    74.640963    False    servico
 275          173          172     0.249940    49.681025     0.666506    83.313293    False    servico
 276          173          171     0.298799    55.453328     0.796799    99.599822    False    servico
 277          173          175     0.285650    66.293641     0.761734    95.216735    False    servico
 278          124          176     0.167064    63.376259     0.445505    55.688108    False    servico
 279          124          122     0.324049    37.066005     0.864132   108.016488    False    servico
 280          124          177     0.479333    71.895774     1.278222   159.777726    False    servico
 281          165          178     0.467937   106.348054     1.247833   155.979088    False    servico
 282          165          179     0.426249   103.819681     1.136664   142.083027    False    servico
 283          165          163     0.410707    94.570463     1.095219   136.902381    False    servico
 284          180          181     0.477408    91.122225     1.273087   159.135913    False    servico
 285          180          153     0.338134   105.920863     0.901691   112.711430    False    servico
 286          180          182     0.496042    75.020728     1.322780   165.347475    False    servico
 287          180          183     0.678341   110.055280     1.808909   226.113637    False    servico
 288          176          124     0.167064   150.501237     0.445505    55.688108    False    servico
 289          176          184     0.280989    37.066005     0.749305    93.663126    False    servico
 290          176          185     0.302670    62.342177     0.807120   100.889959    False    servico
 291          170           19     0.224152    67.152357     0.597738    74.717261    False    servico
 292          170          168     0.498739    49.731809     1.329972   166.246482    False    servico
 293          170          125     0.448595   110.653658     1.196254   149.531702    False    servico
 294          174          172     0.176463    99.528301     0.470568    58.820986    False    servico
 295          174          186     0.426731    39.151248     1.137949   142.243631    False    servico
 296          174          171     0.223923    94.677360     0.597128    74.640963    False    servico
 297          185          125     0.314398    49.681025     0.838393   104.799171    False    servico
 298          185          187     0.219581    69.754329     0.585550    73.193741    False    servico
 299          185          176     0.302670    48.717754     0.807120   100.889959    False    servico
 300          185           19     0.317281    67.152357     0.846084   105.760483    False    servico
 301          169          188     0.054905    70.394177     0.146413    18.301621    False    servico
 302          169          168     0.349466    12.181559     0.931908   116.488509    False    servico
 303          177          120     0.299254    77.534752     0.798010    99.751257    False    servico
 304          177          124     0.479333    66.394436     1.278222   159.777726    False    servico
 305          177          179     0.683951   106.348054     1.823870   227.983745    False    servico
 306          188          169     0.054905   151.745981     0.146413    18.301621    False    servico
 307          188          189     0.132699    12.181559     0.353863    44.232882     True    servico
 308          188          190     0.380319    29.441406     1.014185   126.773157    False    servico
 309          189          191     0.057663    84.380213     0.153767    19.220850     True    servico
 310          189          192     1.393146    12.793398     3.715055   464.381890    False    servico
 311           19           18     0.094197     0.000000     0.251193    31.399096    False   passagem
 312           19          170     0.224152    20.899238     0.597738    74.717261    False    servico
 313           19          193     0.047679     0.000000     0.127145    15.893110    False   passagem
 314           19          185     0.317281    10.578454     0.846084   105.760483    False    servico
 315           19          194     0.373704    70.394177     0.996544   124.568040     True    servico
 316          195          172     0.257901    82.912488     0.687735    85.966851    False    servico
 317          195          175     0.359922    57.219536     0.959791   119.973936    False    servico
 318          195          196     0.255114    79.854652     0.680303    85.037880    False    servico
 319          195          197     0.608152    56.601213     1.621739   202.717316    False    servico
 320          193           18     0.054804   134.928645     0.146145    18.268103     True    servico
 321          193           19     0.047679     0.000000     0.127145    15.893110    False   passagem
 322          193          198     1.171179    10.578454     3.123145   390.393128     True    servico
 323          184          176     0.280989   259.845666     0.749305    93.663126    False    servico
 324          184          187     0.191022    62.342177     0.509392    63.673938     True    servico
 325          179          199     0.063040    42.381373     0.168107    21.013353    False    servico
 326          179          165     0.426249    13.986487     1.136664   142.083027    False    servico
 327          179          177     0.683951    94.570463     1.823870   227.983745    False    servico
 328          200          184     0.067955   151.745981     0.181213    22.651602     True    servico
 329          200           20     0.032712     0.000000     0.087232    10.903945    False   passagem
 330           20          200     0.032712     0.000000     0.087232    10.903945    False   passagem
 331           20          201     0.345316     7.257666     0.920844   115.105443     True    servico
 332           20          202     0.461184    76.614183     1.229823   153.727934    False    servico
 333          199          179     0.063040   102.321313     0.168107    21.013353    False    servico
 334          199          203     0.148575    13.986487     0.396201    49.525095    False    servico
 335          199          204     0.291615    32.963903     0.777639    97.204889    False    servico
 336          120          177     0.299254    64.699574     0.798010    99.751257    False    servico
 337          120          200     0.345791    66.394436     0.922110   115.263774     True    servico
 338          120          201     0.033663    76.719568     0.089767    11.220870    False    servico
 339          201          120     0.033663     7.468611     0.089767    11.220870    False    servico
 340          201          121     0.343488     7.468611     0.915967   114.495870     True    servico
 341          201          205     0.748294    76.208451     1.995450   249.431191    False    servico
 342          121          119     0.034718     0.000000     0.092582    11.572781    False   passagem
 343          121           23     0.337422     7.702843     0.899791   112.473889     True    servico
 344          121           24     0.721576    74.862621     1.924203   240.525320    False    servico
 345          190          206     0.968245   160.093653     2.581987   322.748394    False    servico
 346          190          188     0.380319   214.821331     1.014185   126.773157    False    servico
 347          190          207     0.403711    84.380213     1.076564   134.570451    False    servico
 348          203          119     0.340647    89.570092     0.908392   113.549047     True    servico
 349          203          199     0.148575    75.578246     0.396201    49.525095    False    servico
 350          203           23     0.030324     0.000000     0.080863    10.107837    False   passagem
 351          208          148     0.233258     6.727777     0.622021    77.752640    False    servico
 352          208          209     0.084002    51.752158     0.224006    28.000803    False    servico
 353          208          116     0.049051    18.637334     0.130803    16.350406    False    servico
 354           23           22     0.705113    10.882830     1.880301   235.037660    False    servico
 355           23          203     0.030324     0.000000     0.080863    10.107837    False   passagem
 356           23          210     0.353303     6.727777     0.942141   117.767624     True    servico
 357          204          199     0.291615    78.386130     0.777639    97.204889    False    servico
 358          204          203     0.240137    64.699574     0.640365    80.045602     True    servico
 359          207          211     0.453942     0.000000     1.210512   151.313975    False   passagem
 360          207          211     0.639926   100.714582     1.706470   213.308690    False    serviço
 361          207          212     1.043857   141.978264     2.783619   347.952320    False    servico
 362          207          190     0.403711   231.597064     1.076564   134.570451    False    servico
 363          213          214     0.035697     0.000000     0.095193    11.899163    False   passagem
 364          213          181     0.142452     7.920083     0.379872    47.483947    False    servico
 365          213          215     0.234639    31.605315     0.625705    78.213084     True    servico
 366          216          144     0.308149    52.058629     0.821730   102.716233    False    servico
 367          216          196     0.246332    68.367925     0.656884    82.110533    False    servico
 368          216          209     0.284150    54.652771     0.757734    94.716781    False    servico
 369          216          130     0.607099    63.043490     1.618930   202.366247    False    servico
 370          214          213     0.035697     0.000000     0.095193    11.899163    False   passagem
 371          214           68     0.345505     7.920083     0.921345   115.168183     True    servico
 372          214          217     0.259729    76.655943     0.692612    86.576482    False    servico
 373          218           70     0.034077     0.000000     0.090872    11.358976    False   passagem
 374          218          219     0.348786     7.560534     0.930095   116.261839     True    servico
 375          202           18     0.761915    77.383880     2.031773   253.971569     True    servico
 376          202           20     0.461184   169.043476     1.229823   153.727934    False    servico
 377           70           67     0.100855   102.321313     0.268947    33.618405    False    servico
 378           70          218     0.034077     0.000000     0.090872    11.358976    False   passagem
 379           70          220     0.340111     7.560534     0.906962   113.370238     True    servico
 380          221          220     0.034965     0.000000     0.093240    11.655040    False   passagem
 381          221          222     0.276078     7.757595     0.736207    92.025934     True    servico
 382          220          221     0.034965     0.000000     0.093240    11.655040    False   passagem
 383          220          223     0.337581     7.757595     0.900216   112.527044     True    servico
 384          220          224     0.721529    74.898001     1.924077   240.509568    False    servico
 385          225          221     0.332914   160.083169     0.887772   110.971480     True    servico
 386          225          223     0.034451     0.000000     0.091869    11.483656    False   passagem
 387          225          116     0.346226     7.643521     0.923268   115.408534    False    servico
 388          223          225     0.034451     0.000000     0.091869    11.483656    False   passagem
 389          223          226     0.348873     7.643521     0.930327   116.290867     True    servico
 390          223          227     0.539308    77.403201     1.438155   179.769434    False    servico
 391          144          216     0.308149   119.654536     0.821730   102.716233    False    servico
