  id            u            v           CA      demanda           CS       length   oneway     status
 124   1801769488   1801769464     0.192006    26.976903     0.512016    64.002044     True    servico
 125   1801769488   1801769451     0.123323    42.599760     0.328861    41.107630     True    servico
 126   1801769495   5117971109     0.050244    27.361239     0.133984    16.747966    False    servico
 127   1801769495   1801769485     0.265636    11.147446     0.708364    88.545484    False    servico
 128   1801769496   1801769454     0.176380    58.935874     0.470348    58.793476     True    servico
 129   1801769499   1801769484     0.242978    39.132937     0.647940    80.992555     True    servico
 130   1801769499   1200465054     0.253923    53.908644     0.677128    84.640994     True    servico
 131   1801769500   1801769479     0.190142    56.337046     0.507046    63.380760    False    servico
 132   1801769500   1198360377     0.151731    42.186234     0.404617    50.577069     True    servico
 133   5117971109   1801769458     0.032868    33.664097     0.087647    10.955894    False    servico
 134   5117971109   1801769495     0.050244     7.292243     0.133984    16.747966    False    servico
 135   5117971109   5117971110     0.387910    11.147446     1.034426   129.303278    False    servico
 136   5117971110       -40949     0.066821    86.064262     0.178189    22.273641     True    servico
 137   5117971110   5117971109     0.387910    14.825335     1.034426   129.303278    False    servico
 138   5117971126   1200524856     0.142265    86.064262     0.379372    47.421555     True    servico
 139   5117971126   5117971130     0.066767    31.563787     0.178046    22.255709     True    servico
 140   5117971130   2466854166     0.109326    14.813400     0.291535    36.441853     True    servico
 141   5117971137   1237684063     0.218433    24.255697     0.582489    72.811082    False    servico
 142   1202909963   3218294973     0.444919    48.463056     1.186450   148.306192     True    servico
 143   1215470397   1227355258     0.449767    98.712602     1.199380   149.922466     True    servico
 144   1215470397   1198360286     0.206780    99.788393     0.551413    68.926589     True    servico
 145   1215470404   1215508703     0.199638    45.877538     0.532369    66.546149    False    servico
 146   1215470404   1215470397     1.189518    44.293117     3.172049   396.506160     True    servico
 147   1215470404   1215493136     0.292482   263.914500     0.779951    97.493928     True    servico
 148       -44134   1264453991     0.397723    64.891958     1.060594   132.574229     True    servico
 149   1200524204   1215508703     0.804613    88.241407     2.145635   268.204324    False    servico
 150   1200524204   1036902846     1.717034   178.516798     4.578758   572.344801     True    servico
 151   1200524230       -40953     0.511038   380.952700     1.362768   170.346019     True    servico
 152   1200524230   1200524636     0.280742   113.382310     0.748644    93.580529     True    servico
 153   1200464853   1200524328     0.678578    62.287200     1.809541   226.192646     True    servico
 154   2723838939   2723838942     0.174487   150.553825     0.465299    58.162346    False    servico
 155   2723838939   2647883699     0.107942    38.712857     0.287844    35.980529    False    servico
 156   2723838939   2647883706     0.333111    23.948640     0.888296   111.037047    False    servico
 157   2723838942   2723838939     0.174487    73.906259     0.465299    58.162346    False    servico
 158   1200464892   1200466016     0.309737    38.712857     0.825964   103.245501     True    servico
 159   1200464892   1195865964     0.317133    68.720206     0.845688   105.711059     True    servico
 160   1215493130   2647883791     0.154183    70.361281     0.411155    51.394364     True    servico
 161   1215493130   1215493136     1.153073    34.208089     3.074860   384.357549     True    servico
 162   1215493136   1227355182     0.388653   255.828384     1.036408   129.550972     True    servico
 163   2587347987   2587347991     0.260511    86.229127     0.694696    86.837020    False    servico
 164   2587347987   1200524695     0.512508    57.798720     1.366689   170.836145     True    servico
 165   1200464915   1200465160     0.075658   113.708538     0.201755    25.219433     True    servico
 166   1227355158   1227355173     0.151004    16.786054     0.402678    50.334763     True    servico
 167   1227355158   1200465222     0.188469    33.502818     0.502583    62.822872     True    servico
 168   1227355159   1227355185     0.435149    41.814904     1.160397   145.049659    False    servico
 169   1227355159       -40981     0.081657    96.545053     0.217753    27.219166     True    servico
