  id            u            v           CA      demanda           CS       length   oneway     status
 151       -42111   1264453991     0.393718    87.352969     1.049915   131.239436     True    servico
 152       -42111   1215550216     0.495806   110.002889     1.322150   165.268764     True    servico
 153   2793927570   1201622968     0.634066   140.678056     1.690842   211.355252     True    servico
 154   2793927576   1195741673     0.085585    18.988380     0.228226    28.528216     True    servico
 155   2793927576   2793927570     0.046453     0.000000     0.123875    15.484374     True   passagem
 156       -42071   1200465234     0.203223    45.088324     0.541927    67.740871     True    servico
 157       -42071   1198360398     0.583639   129.490130     1.556372   194.546469     True    servico
 158   1200524204   1215508703     0.804613   178.516798     2.145635   268.204324    False    servico
 159   1200524204   1036902846     1.717034   380.952700     4.578758   572.344801     True    servico
 160   1200524230   1200524636     0.280742    62.287200     0.748644    93.580529     True    servico
 161   1200524230       -38996     0.511038   113.382310     1.362768   170.346019     True    servico
 162   1200464853   1200524328     0.678578   150.553825     1.809541   226.192646     True    servico
 163   2723838939   2723838942     0.174487    38.712857     0.465299    58.162346    False    servico
 164   2723838939   2647883699     0.107942    23.948640     0.287844    35.980529    False    servico
 165   2723838939   2647883706     0.333111    73.906259     0.888296   111.037047    False    servico
 166   2723838942   2723838939     0.174487    38.712857     0.465299    58.162346    False    servico
 167   2723838950   2723838952     0.254933    56.561024     0.679820    84.977500    False    servico
 168   2723838952   2723838950     0.254933    56.561024     0.679820    84.977500    False    servico
 169   2723838952   1237684119     0.422717    93.786881     1.127246   140.905770     True    servico
 170   1200464892   1200466016     0.309737    68.720206     0.825964   103.245501     True    servico
 171   1200464892   1195865964     0.317133    70.361281     0.845688   105.711059     True    servico
 172   1215493130   2647883791     0.154183    34.208089     0.411155    51.394364     True    servico
 173   1215493130   1215493136     1.153073   255.828384     3.074860   384.357549     True    servico
 174       -41969   1217426562     0.370928    82.296614     0.989142   123.642749     True    servico
 175       -41969   1200524725     0.521334   115.666623     1.390224   173.777979     True    servico
 176   1215493136   1215550235     0.533786   118.429245     1.423428   177.928553     True    servico
 177   1215493136   1227355182     0.388653    86.229127     1.036408   129.550972     True    servico
 178   2587347987   2587347991     0.260511    57.798720     0.694696    86.837020    False    servico
 179   2587347987   1200524695     0.512508   113.708538     1.366689   170.836145     True    servico
 180   1200464915   1200465160     0.075658    16.786054     0.201755    25.219433     True    servico
 181   1227355158   1227355173     0.151004    33.502818     0.402678    50.334763     True    servico
 182   1227355158   1200465222     0.188469    41.814904     0.502583    62.822872     True    servico
 183   1227355159   1227355185     0.435149    96.545053     1.160397   145.049659    False    servico
 184   1227355159       -39024     0.081657    18.117077     0.217753    27.219166     True    servico
 185   2587347991   2587347987     0.260511    57.798720     0.694696    86.837020    False    servico
 186   2587347991   1200465031     0.128327    28.471406     0.342204    42.775550     True    servico
 187   2587347994   1036909039     0.297620     0.000000     0.793652    99.206527     True   passagem
